embedding,sample_index,song_id,genre,label,tsne_x,tsne_y
full_clean_z,0,blues__blues.00000,blues,0,20.950769424438477,-13.148202896118164
full_clean_z,1,blues__blues.00000,blues,0,33.876895904541016,-19.150047302246094
full_clean_z,2,blues__blues.00000,blues,0,33.83208084106445,-19.175691604614258
full_clean_z,3,blues__blues.00000,blues,0,20.53886604309082,-13.296175003051758
full_clean_z,4,blues__blues.00000,blues,0,-1.0421582460403442,-6.674095630645752
full_clean_z,5,blues__blues.00000,blues,0,20.432294845581055,-13.391940116882324
full_clean_z,6,blues__blues.00000,blues,0,20.469051361083984,-13.346304893493652
full_clean_z,7,blues__blues.00001,blues,0,19.91286849975586,-25.065330505371094
full_clean_z,8,blues__blues.00001,blues,0,17.456897735595703,-22.588565826416016
full_clean_z,9,blues__blues.00001,blues,0,9.692035675048828,-29.471424102783203
full_clean_z,10,blues__blues.00001,blues,0,17.979137420654297,-22.76301383972168
full_clean_z,11,blues__blues.00001,blues,0,17.629928588867188,-22.749319076538086
full_clean_z,12,blues__blues.00001,blues,0,38.15785598754883,-33.7444953918457
full_clean_z,13,blues__blues.00001,blues,0,18.339012145996094,-22.855937957763672
full_clean_z,14,blues__blues.00009,blues,0,38.135223388671875,-21.54007339477539
full_clean_z,15,blues__blues.00009,blues,0,38.8696403503418,-21.52143669128418
full_clean_z,16,blues__blues.00009,blues,0,33.54132843017578,-30.420522689819336
full_clean_z,17,blues__blues.00009,blues,0,39.164649963378906,-21.310182571411133
full_clean_z,18,blues__blues.00009,blues,0,39.27064514160156,-21.199235916137695
full_clean_z,19,blues__blues.00009,blues,0,39.05164337158203,-30.21988296508789
full_clean_z,20,blues__blues.00009,blues,0,36.630455017089844,-24.213523864746094
full_clean_z,21,blues__blues.00009,blues,0,48.987972259521484,-3.0651679039001465
full_clean_z,22,blues__blues.00009,blues,0,39.03688049316406,-21.38722038269043
full_clean_z,23,blues__blues.00011,blues,0,28.41192626953125,-8.571966171264648
full_clean_z,24,blues__blues.00011,blues,0,38.999568939208984,-24.33087158203125
full_clean_z,25,blues__blues.00011,blues,0,28.28242301940918,-9.921181678771973
full_clean_z,26,blues__blues.00011,blues,0,28.551734924316406,-8.718616485595703
full_clean_z,27,blues__blues.00011,blues,0,28.253503799438477,-10.436861038208008
full_clean_z,28,blues__blues.00011,blues,0,30.123937606811523,-12.484236717224121
full_clean_z,29,blues__blues.00011,blues,0,39.167476654052734,-24.505374908447266
full_clean_z,30,blues__blues.00031,blues,0,40.56950378417969,-30.962825775146484
full_clean_z,31,blues__blues.00031,blues,0,40.419246673583984,-31.161304473876953
full_clean_z,32,blues__blues.00031,blues,0,39.43651580810547,-31.58059310913086
full_clean_z,33,blues__blues.00031,blues,0,40.67546081542969,-30.896617889404297
full_clean_z,34,blues__blues.00034,blues,0,39.6111946105957,-30.91495132446289
full_clean_z,35,blues__blues.00034,blues,0,38.55073928833008,-31.554927825927734
full_clean_z,36,blues__blues.00034,blues,0,39.39839172363281,-31.338769912719727
full_clean_z,37,blues__blues.00034,blues,0,-15.336843490600586,-37.795894622802734
full_clean_z,38,blues__blues.00034,blues,0,39.32490158081055,-31.98004150390625
full_clean_z,39,blues__blues.00034,blues,0,39.76792526245117,-31.461872100830078
full_clean_z,40,blues__blues.00039,blues,0,42.000152587890625,-30.99884796142578
full_clean_z,41,blues__blues.00039,blues,0,41.89312744140625,-30.936304092407227
full_clean_z,42,blues__blues.00039,blues,0,41.30372619628906,-30.504249572753906
full_clean_z,43,blues__blues.00039,blues,0,41.48060989379883,-30.60831642150879
full_clean_z,44,blues__blues.00039,blues,0,40.32599639892578,-30.828439712524414
full_clean_z,45,blues__blues.00052,blues,0,33.00105667114258,-20.727102279663086
full_clean_z,46,blues__blues.00052,blues,0,34.48329162597656,-21.73283576965332
full_clean_z,47,blues__blues.00052,blues,0,33.637149810791016,-27.066673278808594
full_clean_z,48,blues__blues.00052,blues,0,32.966033935546875,-21.78404998779297
full_clean_z,49,blues__blues.00052,blues,0,29.27655601501465,-20.368946075439453
full_clean_z,50,blues__blues.00052,blues,0,28.992721557617188,-19.828628540039062
full_clean_z,51,blues__blues.00054,blues,0,32.29081344604492,-14.618263244628906
full_clean_z,52,blues__blues.00054,blues,0,31.812429428100586,-14.631074905395508
full_clean_z,53,blues__blues.00054,blues,0,32.05154800415039,-14.421485900878906
full_clean_z,54,blues__blues.00054,blues,0,31.843164443969727,-14.45767879486084
full_clean_z,55,blues__blues.00054,blues,0,35.644588470458984,-18.5671329498291
full_clean_z,56,blues__blues.00054,blues,0,32.48182678222656,-14.548860549926758
full_clean_z,57,blues__blues.00057,blues,0,32.73027420043945,-14.498430252075195
full_clean_z,58,blues__blues.00057,blues,0,33.758548736572266,-15.819633483886719
full_clean_z,59,blues__blues.00057,blues,0,34.0902099609375,-16.09528923034668
full_clean_z,60,blues__blues.00057,blues,0,34.31494903564453,-16.390947341918945
full_clean_z,61,blues__blues.00060,blues,0,35.38180923461914,-18.959674835205078
full_clean_z,62,blues__blues.00060,blues,0,36.504173278808594,-18.974834442138672
full_clean_z,63,blues__blues.00060,blues,0,36.38739013671875,-18.945903778076172
full_clean_z,64,blues__blues.00060,blues,0,34.86978530883789,-19.995861053466797
full_clean_z,65,blues__blues.00060,blues,0,35.70786666870117,-18.547805786132812
